recency,frequency,monetary,average_purchase_value,customer_tenure,weekend_sales_ratio,customer_id
-1.8207159431390207,-0.5212606812582828,0.47357129217432176,1.419211246879592,-1.5759687072063373,1.2452616060601038,12347
0.38743729675717037,-1.0602275725281698,-0.9264871650017555,-0.06539025484330925,-1.2916667730744582,-0.5590441530805073,12348
-0.01431191024407732,0.1577572981351775,1.0183386968194454,1.4193913497969195,1.1917942397834267,-0.5590441530805073,12349
-0.9930994532320035,-1.0602275725281698,-0.6888105164600918,0.34697225615910043,-1.818461533377646,-0.5590441530805073,12351
-0.9930994532320035,-0.5212606812582828,-0.5844257206711904,-0.41346401448183645,-1.6763105663117064,-0.5590441530805073,12352
0.0026175436408917754,-1.0602275725281698,-0.6461638300332607,0.42096309543087573,-1.5425214208378808,-0.5590441530805073,12353
1.1412423042302557,-1.0602275725281698,-0.3093874254161734,1.005260983786204,-0.21299178769174054,-0.5590441530805073,12355
-0.7307099217341795,-0.13885758623770647,1.2513126878700587,2.2152305817928184,-1.4087322753640554,-0.5590441530805073,12356
-0.440179193149847,-0.5212606812582828,2.211676082189495,4.433859000906952,-1.7097578526801627,-0.5590441530805073,12357
-0.9930994532320035,-0.13885758623770647,1.0394364461110313,1.8478678549896566,1.1583469534149702,-0.5590441530805073,12358
0.24403831402268145,0.9390761963020675,0.9637465416853342,0.3814992516810353,1.1834324181913125,1.4649016895824556,12359
-0.7763802070816028,0.6050150072300463,0.5982139494076621,0.14025275737008935,0.5228485124142994,-0.5590441530805073,12360
0.5965853335125394,-0.13885758623770647,-0.6373586975663158,-1.0538916037068482,0.7486176954013799,0.7068785434541581,12361
1.5998735397804666,-1.0602275725281698,-1.3452955565766886,-0.7920114060518012,1.216879704559769,-0.5590441530805073,12362
1.3524019015766187,-1.0602275725281698,-0.2902878423928637,1.0383982400666012,0.33888843738778945,-0.5590441530805073,12366
1.338320575824157,-1.0602275725281698,0.1860578110659619,1.864844973351517,0.297079329427219,2.7331256221608564,12368
0.0819886748788622,-0.13885758623770647,0.7114135929902584,1.2792759375750147,0.40578301012470214,-0.5590441530805073,12369
1.326862879767347,-0.13885758623770647,0.052954606126224955,0.1388589270009295,0.6315521931117826,-0.5590441530805073,12370
0.019174891322337493,-0.13885758623770647,0.8655908739927692,1.5464985256898431,0.43923029649315853,-0.5590441530805073,12371
1.326862879767347,-0.5212606812582828,0.04113825620843542,0.6697062219799494,0.673361301072353,-0.5590441530805073,12373
0.19379776798202075,-0.13885758623770647,0.8893403829450607,1.5876660803091762,-0.03739353425734463,-0.5590441530805073,12374
-0.4106330927772387,-0.5212606812582828,-0.28573660910058163,0.10350608018722506,-1.467265026508854,-0.5590441530805073,12376
-0.6876508313536953,-0.5212606812582828,0.7145003425865495,1.836944905665429,-0.029031712665230542,-0.5590441530805073,12377
1.1225483178483875,-1.0602275725281698,0.5221341479891931,2.4479282633275705,-0.25480089565231095,-0.5590441530805073,12378
0.20667550026273784,-0.5212606812582828,0.0461949565685797,0.6784680285788527,-0.4889319002315055,-0.5590441530805073,12379
-0.6876508313536953,1.205818904218009,1.544133477640451,1.0825880311156781,0.581381263559098,-0.5590441530805073,12380
-0.7763802070816028,-0.5212606812582828,0.7673904569120593,1.9286585154402025,-1.7850142470091894,-0.5590441530805073,12385
-2.0374351892894214,-1.0602275725281698,-0.8066622717642596,0.14250267094131147,-1.8937179277066727,-0.5590441530805073,12386
0.11153477525147049,-1.0602275725281698,-1.2657918396269736,-0.654074622793675,-1.4839886696930822,-0.5590441530805073,12387
0.45465769693663155,-0.5212606812582828,0.3428426731154732,1.1925868280723824,-0.08756446381002918,-0.5590441530805073,12388
-0.1051844708989305,-0.13885758623770647,0.5363099743992611,0.975855207828619,0.5228485124142994,-0.5590441530805073,12389
0.6116524156363358,0.6050150072300463,0.8939761789102895,0.6520179598513273,0.581381263559098,-0.5590441530805073,12391
1.2250318000033293,-1.0602275725281698,-0.8833375763940298,0.009473106013462844,-0.012308069481002363,-0.5590441530805073,12392
-0.6469204259611068,-0.13885758623770647,0.07250616917953202,0.17269418523021243,-1.3752849889955991,-0.5590441530805073,12393
-1.298548075110312,0.1577572981351775,0.8169610504857224,1.070457177437825,0.07967196803225263,-0.5590441530805073,12395
1.458900739477109,-1.0602275725281698,0.19772083157576803,1.8850799962399907,0.6817231226644671,-0.5590441530805073,12396
-0.5364797782727861,-0.13885758623770647,0.12924018466601753,0.270887876096588,0.4308684749010444,-0.5590441530805073,12399
0.09690656817283781,-1.0602275725281698,-0.9884406236267064,-0.17287781797002624,-1.4923504912851964,-0.5590441530805073,12400
-0.3283701000466881,0.6050150072300463,0.2679472594433487,-0.43046572971923847,0.6482758362960108,1.3545342419545905,12402
0.9487479426283286,-1.0602275725281698,-0.1585692090397056,1.2669264809711456,-0.5976355809289887,-0.5590441530805073,12403
1.4780339328482555,-1.0602275725281698,-1.905527360295677,-1.76399832501273,0.7486176954013799,-0.5590441530805073,12404
-0.440179193149847,0.1577572981351775,1.0601038828049287,1.4917729462459577,0.8740450192830912,-0.5590441530805073,12406
-0.7763802070816028,0.40010930503218034,0.5383573446415201,0.2845008835504211,-0.7899574775476128,-0.5590441530805073,12408
0.18069606394591092,0.6050150072300463,2.2086473637513273,2.9304895455693947,-0.2297154308759687,1.5691231821228941,12409
0.8522306033696059,-1.0602275725281698,-0.639728094220714,0.4321289217587605,-0.7565101911791564,2.7331256221608564,12410
0.019174891322337493,-1.0602275725281698,-0.5773886994182977,0.540286073640632,-1.5341595992457668,-0.5590441530805073,12411
-0.1051844708989305,0.40010930503218034,0.4916644032408972,0.20372139670564232,-0.44712279227093504,-0.5590441530805073,12412
-0.1051844708989305,-1.0602275725281698,-0.8616294551357316,0.04713610507602091,-1.5926923503905654,-0.5590441530805073,12413
0.6041565429075717,0.40010930503218034,-1.3452955565766886,-2.9463471262262106,-1.0826212332716059,-0.5590441530805073,12414
-0.9930994532320035,0.7825124000527567,2.5899053324774175,3.3815436887603414,-0.5474646513763042,-0.5590441530805073,12415
1.4139870364908769,-1.0602275725281698,-0.998762185563125,-0.19078544677447057,0.5312103340064135,2.7331256221608564,12416
-0.12475255793239759,1.7038823863432202,1.1450087318193238,-0.15920788488517337,1.1750705965991985,-0.10898540850524624,12417
0.0819886748788622,0.1577572981351775,0.4883038733757495,0.5012801416382135,0.3138029726114472,-0.5590441530805073,12418
-0.5364797782727861,-0.5212606812582828,-0.2859549665603319,0.10312798601033836,-1.5007123128773106,-0.5590441530805073,12419
0.11153477525147049,-0.13885758623770647,-0.7271490794012755,-1.208658256575583,-0.7314247264028141,-0.5590441530805073,12421
