customer_id,recency,frequency,monetary,average_purchase_value,customer_tenure,weekend_sales_ratio,active_months
12346,0.12191943956783452,0.44670524433488773,-3.7081667786998502,-6.288909599903023,0.4697674418604651,0.0,0.75647079736603
12347,-1.26412347862981,-0.22963807175534695,0.40374833236953167,1.2334203018713057,-1.0046511627906978,2.533206901239755,0.0
12348,0.16985266401585486,-0.5532947556651122,-0.6148506619871489,-0.026858452063596983,-0.8465116279069768,0.0,-0.4425070493497601
12349,-0.09104353093920502,0.17812112660243817,0.8000885906535009,1.233573191303228,0.5348837209302325,0.0,0.55749295065024
12351,-0.7266687946230956,-0.5532947556651122,-0.44193131426582893,0.32319623327282143,-1.1395348837209303,0.0,-0.4425070493497601
12352,-0.7266687946230956,-0.22963807175534695,-0.3659871653113896,-0.32233839302121897,-1.0604651162790697,0.0,-0.4425070493497601
12353,-0.08004953263308795,-0.5532947556651122,-0.41090412987623337,0.3860070835998713,-0.986046511627907,0.0,-0.4425070493497601
12355,0.6593741235745484,-0.5532947556651122,-0.1658857127467538,0.882017773208275,-0.24651162790697675,0.0,-0.4425070493497601
12356,-0.556272863104529,0.0,0.9695865653838318,1.9091614043478258,-0.9116279069767442,0.0,0.0
12357,-0.36760201999085923,-0.22963807175534695,1.6682896678555885,3.792555875012728,-1.0790697674418606,0.0,-0.4425070493497601
12358,-0.7266687946230956,0.0,0.8154380541715773,1.597307052159496,0.5162790697674419,0.0,0.31396374801627
12359,0.07672927185010926,0.6473133678195304,0.7603705959980991,0.3525062123096215,0.5302325581395348,2.841576905907205,0.75647079736603
12360,-0.5859311759574465,0.44670524433488773,0.4944308925591294,0.14771197568213432,0.16279069767441862,0.0,0.55749295065024
12361,0.3056735344018599,0.0,-0.40449804088042257,-0.8659976060809932,0.28837209302325584,1.7773285348404977,0.31396374801627
12362,0.957209544671512,-0.5532947556651122,-0.919550658119321,-0.6436874111917181,0.5488372093023256,0.0,-0.4425070493497601
12366,0.796501302709808,-0.5532947556651122,-0.15198999577832406,0.9101480020982599,0.06046511627906977,0.0,-0.4425070493497601
12368,0.7873568806556569,-0.5532947556651122,0.19457067895092703,1.6117189341019975,0.037209302325581395,4.622136327196876,-0.4425070493497601
12369,-0.028505868654677503,0.0,0.5767881988014258,1.1146291669861512,0.09767441860465116,0.0,0.31396374801627
12370,0.7799162454233288,0.0,0.09773272907651244,0.14652875257559508,0.22325581395348837,0.0,0.0
12371,-0.06929718033628864,0.0,0.6889583889651744,1.3414745190767854,0.11627906976744186,0.0,0.0
12373,0.7799162454233288,-0.22963807175534695,0.08913585793764302,0.597165214056653,0.24651162790697675,0.0,0.0
12374,0.04410302874608202,0.0,0.7062371145864336,1.3764216711428379,-0.14883720930232558,0.0,0.0
12376,-0.3484147632928022,-0.22963807175534695,-0.14867878999913697,0.11651770807730995,-0.9441860465116279,0.0,0.0
12377,-0.5283102619525634,-0.22963807175534695,0.5790339336266379,1.588034556511569,-0.14418604651162792,0.0,0.0
12378,0.6472342367233068,-0.5532947556651122,0.43907976859819436,2.1066985507051625,-0.26976744186046514,0.0,-0.4425070493497601
12379,0.05246583642096711,-0.22963807175534695,0.09281481139505444,0.6046031148602489,-0.4,0.0,0.0
12380,-0.5283102619525634,0.8074958608438627,1.1826254999069346,0.9476607317670253,0.19534883720930232,0.0,0.75647079736603
12382,0.8780868251005053,-0.5532947556651122,-3.7081667786998502,-6.288909599903023,0.28837209302325584,0.0,-0.4425070493497601
12385,-0.5859311759574465,-0.22963807175534695,0.6175136249475545,1.6658902731545104,-1.1209302325581396,0.0,-0.4425070493497601
12386,-1.4048610972954592,-0.5532947556651122,-0.5276732194132208,0.14962192812978467,-1.1813953488372093,0.0,-0.4425070493497601
12387,-0.009318611956620499,-0.5532947556651122,-0.8617084975170133,-0.5265928257931464,-0.9534883720930233,0.0,-0.4425070493497601
12388,0.21350563538344583,-0.22963807175534695,0.3086379894945884,1.0410387504488414,-0.17674418604651163,0.0,0.0
12389,-0.15005623062226986,0.0,0.4493932540469338,0.8570551993193856,0.16279069767441862,0.0,0.31396374801627
12391,0.3154581072813321,0.44670524433488773,0.7096098431207472,0.5821496419123008,0.19534883720930232,0.0,0.55749295065024
12392,0.7137870763407004,-0.5532947556651122,-0.5834575959780441,0.036693082153806594,-0.13488372093023257,0.0,-0.4425070493497601
12393,-0.5018599103383773,0.0,0.11195727974589581,0.17525151557346344,-0.8930232558139535,0.0,0.0
12395,-0.9250273272936282,0.17812112660243817,0.6535782310395319,0.9373628456746638,-0.08372093023255814,0.0,0.55749295065024
12396,0.8656617169462631,-0.5532947556651122,0.20305599676145028,1.6288964523802254,0.25116279069767444,0.0,-0.4425070493497601
12399,-0.4301396822753865,0.0,0.15323356419255493,0.25860817540826053,0.11162790697674418,0.0,0.31396374801627
12400,-0.018818179097814847,-0.5532947556651122,-0.6599243018261436,-0.11810468343520063,-0.958139534883721,0.0,-0.4425070493497601
12402,-0.29499312259009947,0.44670524433488773,0.25414855538751013,-0.3367711552602999,0.23255813953488372,2.686623357382098,0.75647079736603
12403,0.53436816060798,-0.5532947556651122,-0.05615937757529454,1.1041457087905107,-0.4604651162790698,0.0,-0.4425070493497601
12404,0.8780868251005053,-0.5532947556651122,-1.3271418904352896,-1.4688074596676923,0.28837209302325584,0.0,-0.4425070493497601
12406,-0.36760201999085923,0.17812112660243817,0.8304744479195898,1.2950179548136713,0.3581395348837209,0.0,0.31396374801627
12408,-0.5859311759574465,0.32365668390976515,0.45088279847213386,0.270164262379285,-0.5674418604651162,0.0,0.31396374801627
12409,0.035594773668336986,0.44670524433488773,1.6660861530384072,2.5163449984388975,-0.2558139534883721,2.9879016642379086,0.55749295065024
12410,0.4716897380474367,-0.5532947556651122,-0.4062218725083319,0.39548575762440197,-0.5488372093023256,4.622136327196876,-0.4425070493497601
12411,-0.06929718033628864,-0.5532947556651122,-0.36086744853476255,0.48730040313341266,-0.9813953488372092,0.0,-0.4425070493497601
12412,-0.15005623062226986,0.32365668390976515,0.41691180039669545,0.201590526662264,-0.3767441860465116,0.0,0.31396374801627
12413,-0.15005623062226986,-0.5532947556651122,-0.5676640622368352,0.06866521573505871,-1.013953488372093,0.0,-0.4425070493497601
12414,0.3105902826815044,0.32365668390976515,-0.919550658119321,-2.4725037863792587,-0.7302325581395349,0.0,-0.4425070493497601
12415,-0.7266687946230956,0.5532947556651121,1.9434667020750296,2.8992450243907517,-0.4325581395348837,0.0,0.55749295065024
12416,0.8364947291682057,-0.5532947556651122,-0.6674336544212003,-0.1333064760303197,0.16744186046511628,4.622136327196876,-0.4425070493497601
12417,-0.16276375900219558,1.1065895113302244,0.8922461499358807,-0.10650027227533138,0.5255813953488372,0.6318729028855818,1.3139637480162702
12418,-0.028505868654677503,0.17812112660243817,0.4144668793838619,0.4541882532918366,0.046511627906976744,0.0,0.55749295065024
12419,-0.4301396822753865,-0.22963807175534695,-0.14883765385783654,0.11619674379324865,-0.9627906976744186,0.0,0.0
12421,-0.009318611956620499,0.0,-0.46982416506559993,-0.9973790739036563,-0.5348837209302325,0.0,0.0
12422,-0.26236687948607246,1.2437665043036517,0.9289011881112653,-0.24269485787168166,0.4697674418604651,1.5890709608275988,1.19897784671579
12423,-0.387572643286914,-0.22963807175534695,0.08915831678605507,0.5972106199016028,-0.7209302325581395,0.0,0.0
12424,0.05246583642096711,0.32365668390976515,0.48625997842974694,0.3415885142391528,0.5209302325581395,0.0,0.31396374801627
12425,0.11467171684407124,-0.22963807175534695,0.18572999927028985,0.7924733793123857,-0.8,0.0,0.0
12426,0.8195064827906263,-0.22963807175534695,0.06280829733538344,0.5439394846855786,0.19534883720930232,0.0,0.0
12427,-0.9250273272936282,-0.5532947556651122,-0.4370831025517631,0.3330108621641286,-1.158139534883721,0.0,-0.4425070493497601
